split,patch_id,median_height,valid_pixels
train,zone1_00194,2.0,839
train,zone2_03186,4.0,60217
train,zone1_01887,2.0,478
train,zone2_00591,3.0,13733
train,zone2_02809,2.0,524
train,zone2_03699,3.0,14364
train,zone2_03972,3.0,590
train,zone2_02409,4.0,63361
train,zone2_04990,3.0,12257
train,zone2_02754,8.0,9250
train,zone1_02160,1.0,510
train,zone2_04794,4.0,14102
train,zone2_03461,3.0,7412
train,zone2_03405,4.0,8444
train,zone2_02934,18.0,39611
train,zone2_00574,3.0,29180
train,zone2_02739,4.0,9035
train,zone1_01119,3.0,14903
train,zone2_00273,4.0,25972
train,zone2_00346,2.0,242
train,zone2_03644,2.0,1924
train,zone2_01455,6.0,3350
train,zone1_02164,3.0,4997
train,zone2_02041,4.0,21716
train,zone1_01163,2.0,24253
train,zone2_03531,2.0,9210
train,zone2_05004,2.0,909
train,zone1_00585,6.0,10022
train,zone1_01068,8.0,82889
train,zone1_02375,6.0,11859
train,zone1_00403,2.0,20681
train,zone2_01324,3.0,25594
train,zone2_01895,2.0,9607
train,zone2_00254,3.0,11719
train,zone2_03501,3.0,13252
train,zone1_00752,8.0,242
train,zone2_00197,4.0,12727
train,zone2_02068,3.0,31939
train,zone2_05033,3.0,5136
train,zone1_01183,8.0,155394
train,zone1_00437,11.0,5749
train,zone2_00880,2.0,727
train,zone2_03647,3.0,21362
train,zone1_01807,4.0,18814
train,zone1_01942,3.0,7163
train,zone1_00332,3.0,19260
train,zone2_01778,2.0,9597
train,zone2_01251,3.0,39175
train,zone2_02502,12.0,5034
train,zone2_04118,4.0,28736
train,zone1_00449,3.0,41707
train,zone1_00181,17.0,9267
train,zone2_04122,4.0,25139
train,zone2_00743,4.0,36893
train,zone1_00775,8.0,95607
train,zone2_02030,8.0,55772
train,zone2_01297,4.0,37014
train,zone2_03848,2.0,18322
train,zone2_03420,5.0,61039
train,zone2_02686,11.0,12732
train,zone2_05275,15.0,15583
train,zone2_03433,3.0,214715
train,zone1_01040,3.0,12171
train,zone1_00418,6.0,75936
train,zone2_02635,17.0,17517
train,zone1_01456,4.0,38617
train,zone1_01351,8.0,23763
train,zone1_00167,8.0,548
train,zone1_01546,9.0,33692
train,zone2_04861,15.0,82812
train,zone1_00503,2.0,13350
train,zone2_00875,3.0,19916
train,zone2_02070,8.0,68493
train,zone2_04952,6.0,5131
train,zone2_01554,2.0,4323
train,zone2_02558,3.0,20319
train,zone1_01906,2.0,469
train,zone1_01680,8.0,14026
train,zone2_04224,3.0,67912
train,zone2_03679,9.0,28025
train,zone2_03159,4.0,7473
train,zone2_01421,2.0,504
train,zone2_04112,5.0,9051
train,zone1_02180,3.0,5542
train,zone1_02012,1.0,903
train,zone2_03059,8.0,9181
train,zone1_00367,5.0,10486
train,zone1_00980,2.0,8891
train,zone2_03815,3.0,12483
train,zone2_00934,3.0,9374
train,zone2_00505,3.0,6989
train,zone2_02102,4.0,15007
train,zone2_01177,3.0,25417
train,zone2_00407,3.0,17170
train,zone2_01094,3.0,58468
train,zone1_00620,4.0,12001
train,zone2_03775,2.0,745
train,zone1_00631,4.0,13353
train,zone1_00626,3.0,148752
train,zone2_04719,4.0,28137
train,zone1_01324,8.0,16367
train,zone2_02734,5.0,8042
train,zone2_03074,5.0,115429
train,zone1_00109,1.0,1081
train,zone1_01480,5.0,52462
train,zone2_00942,2.0,10181
train,zone1_01938,2.0,18389
train,zone1_00280,3.0,85761
train,zone2_04836,6.0,16789
train,zone1_02307,2.0,5034
train,zone1_02262,1.0,5154
train,zone2_04849,8.0,251
train,zone1_02114,7.0,44766
train,zone2_03214,4.0,25410
train,zone2_01751,3.0,3588
train,zone2_02840,3.0,19329
train,zone1_01729,2.0,35398
train,zone2_02180,5.0,13024
train,zone1_01186,8.0,6230
train,zone2_04881,10.0,59829
train,zone2_04393,3.0,2220
train,zone1_00901,8.0,155755
train,zone2_01626,3.0,212
train,zone2_05258,8.0,153
train,zone2_03327,3.0,2123
train,zone2_03076,17.0,107751
train,zone2_04051,3.0,18679
train,zone1_02384,3.0,29383
train,zone1_00859,8.0,76319
train,zone2_01730,3.0,26228
train,zone2_02285,3.0,1659
train,zone2_03622,2.0,710
train,zone2_01184,3.0,65693
train,zone2_02369,5.0,41938
train,zone1_01619,13.0,14332
train,zone2_03464,4.0,39024
train,zone1_02407,1.0,1471
train,zone2_04921,8.0,8117
train,zone2_00368,2.0,8696
train,zone2_05001,5.0,28959
train,zone1_00578,4.0,21974
train,zone2_03705,5.0,170530
train,zone2_01567,2.0,627
train,zone1_02399,2.0,281
train,zone2_01464,4.0,11094
train,zone2_03126,8.0,57500
train,zone2_03194,8.0,51009
train,zone2_01462,3.0,42918
train,zone2_02768,5.0,6021
train,zone2_04631,3.0,34985
train,zone2_04963,4.0,1473
train,zone2_05338,8.0,748
train,zone2_01486,2.0,246
train,zone1_00674,8.0,7957
train,zone2_01717,3.0,22405
train,zone2_04172,2.0,6504
train,zone1_00312,2.0,23943
train,zone2_00366,3.0,1083
train,zone1_00854,9.0,58387
train,zone2_00172,3.0,18405
train,zone1_00782,8.0,102499
train,zone1_02448,2.0,861
train,zone2_04842,4.0,2536
train,zone2_01758,3.0,15398
train,zone2_00911,3.0,21573
train,zone1_00310,2.0,166689
train,zone1_00461,2.0,2528
train,zone2_00514,3.0,7890
train,zone1_00060,3.0,47887
train,zone2_02509,18.0,54062
train,zone2_01260,4.0,18484
train,zone2_00585,3.0,2167
train,zone2_04361,2.0,2619
train,zone1_02342,8.0,487
train,zone2_00551,3.0,19517
train,zone2_00879,2.0,6846
train,zone1_01732,3.0,10108
train,zone1_00720,3.0,63299
train,zone2_01669,3.0,6608
train,zone2_02504,4.0,5254
train,zone1_00321,8.0,515
train,zone1_00805,8.0,66783
train,zone1_01334,3.0,44422
train,zone2_03210,4.0,5862
train,zone2_04852,8.0,205
train,zone1_01484,8.0,3380
train,zone2_01461,3.0,30583
train,zone2_02833,3.0,14268
train,zone2_05168,4.0,65468
train,zone2_04476,3.0,16851
train,zone1_01482,2.0,1321
train,zone2_04917,15.0,84501
train,zone2_01850,3.0,1030
train,zone1_00992,4.0,8171
train,zone2_03432,3.0,89252
train,zone2_05181,3.0,18921
train,zone2_00177,3.0,823
train,zone2_03062,4.0,5695
train,zone2_02687,18.0,42658
train,zone2_03526,4.0,92756
train,zone2_03731,2.0,2340
train,zone2_02949,4.0,63230
train,zone2_04790,6.0,11202
train,zone2_00548,4.0,24987
train,zone2_03050,3.0,7774
train,zone2_00814,3.0,5634
train,zone2_01848,3.0,14086
train,zone1_01591,8.0,7351
train,zone1_02125,8.0,2777
train,zone1_00108,3.0,5220
train,zone2_02440,2.0,2925
train,zone2_04453,3.0,1117
train,zone2_05087,8.0,11299
train,zone1_00123,2.0,798
train,zone1_02365,8.0,6006
train,zone2_03217,4.0,41803
train,zone2_02421,5.0,44228
train,zone2_01463,2.0,4443
train,zone2_00446,3.0,20863
train,zone1_00037,8.0,143
train,zone1_00289,2.0,52089
train,zone1_00989,12.0,99160
train,zone1_00529,3.0,838
train,zone1_01350,3.0,852
train,zone2_03383,3.0,122134
train,zone1_00433,4.0,34805
train,zone1_01991,3.0,3267
train,zone2_03611,3.0,8681
train,zone2_01254,3.0,1008
train,zone2_04683,3.0,2901
train,zone2_02909,3.0,1338
train,zone1_02409,2.0,40676
train,zone2_00616,3.0,3991
train,zone2_03442,8.0,249
train,zone1_01705,15.0,38939
train,zone2_02362,2.0,85802
train,zone2_00773,3.0,8751
train,zone2_04786,3.0,21687
train,zone1_02223,6.0,43242
train,zone1_00111,8.0,575
train,zone2_00923,3.0,21668
train,zone2_00219,4.0,18000
train,zone2_04767,4.0,8672
train,zone2_04254,3.0,44797
train,zone2_04082,4.0,34884
train,zone1_00478,3.0,48216
train,zone2_01812,4.0,17962
train,zone1_00902,8.0,124740
train,zone2_02449,6.0,67678
train,zone1_00905,8.0,97188
train,zone1_00716,2.0,4211
train,zone2_03230,3.0,2815
train,zone2_05219,8.0,874
train,zone1_00049,4.0,15102
train,zone2_00776,3.0,1536
train,zone1_01368,8.0,17370
train,zone2_00271,3.0,20704
train,zone2_01068,3.0,19257
train,zone2_04086,5.0,7187
train,zone2_00279,3.0,7491
train,zone1_01686,2.0,7747
train,zone2_00726,3.0,5556
train,zone2_05240,8.0,373
train,zone1_01539,15.0,47370
train,zone2_04105,8.0,553
train,zone2_04184,3.0,1253
train,zone2_01862,5.0,6982
train,zone2_03661,4.0,14679
train,zone2_05215,3.0,5192
train,zone2_03133,3.0,41495
train,zone2_03593,2.0,32723
train,zone2_05198,16.0,10737
train,zone2_04148,3.0,6346
train,zone2_00751,3.0,6705
train,zone1_00405,5.0,3654
train,zone2_04422,3.0,5783
train,zone2_04655,7.0,12469
train,zone2_03911,5.0,29284
train,zone2_04783,9.0,9906
train,zone2_01771,5.0,4771
train,zone1_01027,3.0,22608
train,zone2_01515,2.0,1915
train,zone2_01609,3.0,3989
train,zone2_03535,4.0,12129
train,zone2_04869,4.0,9080
train,zone1_01663,15.0,74405
train,zone1_02434,2.0,2929
train,zone2_04546,2.0,10992
train,zone2_05015,8.0,19050
train,zone2_04299,3.0,49959
train,zone2_02735,5.0,6985
train,zone2_01636,4.0,3711
train,zone2_02108,2.0,140
train,zone1_01543,14.0,22214
train,zone2_03584,9.0,144246
train,zone2_04193,3.0,840
train,zone1_02097,8.0,655
train,zone2_02240,8.0,4003
train,zone2_04325,3.0,11634
train,zone2_01993,4.0,4383
train,zone2_04680,10.0,5488
train,zone2_00201,3.0,508
train,zone2_00963,3.0,2600
train,zone1_01028,3.0,18454
train,zone2_00683,3.0,47664
train,zone1_02391,8.0,30704
train,zone2_02634,17.0,113328
train,zone1_01610,2.0,31349
train,zone2_01167,3.0,61937
train,zone1_00084,3.0,12162
train,zone2_01016,3.0,3332
train,zone2_01133,17.0,19559
train,zone2_05084,2.0,1355
train,zone2_03512,4.0,54577
train,zone2_04275,8.0,522
train,zone2_01765,3.0,3311
train,zone2_03105,6.0,77234
train,zone1_00853,10.0,125358
train,zone2_01150,3.0,761
train,zone1_01394,3.0,23741
train,zone2_00462,3.0,36594
train,zone1_01500,6.0,3984
train,zone1_01724,4.0,1186
train,zone1_01491,8.0,2251
train,zone2_00614,3.0,3775
train,zone1_02179,3.0,12860
train,zone2_02161,8.0,24660
train,zone2_04970,15.0,55546
train,zone2_00282,3.0,34552
train,zone2_01420,3.0,23385
train,zone2_04220,7.0,4977
train,zone2_04256,3.0,4181
train,zone2_01414,3.0,561
train,zone2_00767,3.0,989
train,zone2_01786,3.0,902
train,zone2_05232,15.0,49855
train,zone2_03277,8.0,2794
train,zone2_00729,3.0,17721
train,zone2_00286,2.0,1128
train,zone1_01243,2.0,904
train,zone1_01738,2.0,3348
train,zone1_00477,4.0,1488
train,zone2_04077,3.0,25910
train,zone2_03863,3.0,22273
train,zone1_01844,3.0,3866
train,zone2_05099,5.0,1465
train,zone1_00283,3.0,576
train,zone2_04619,2.0,378
train,zone1_01424,8.0,62448
train,zone1_01849,3.0,2421
train,zone2_02137,3.0,43008
train,zone2_04740,4.0,16774
train,zone1_00316,4.0,14939
train,zone1_01710,15.0,16818
train,zone1_01168,3.0,10047
train,zone2_03031,2.0,529
train,zone2_00648,2.0,331
train,zone1_02313,3.0,25875
train,zone2_01235,2.0,612
train,zone1_00044,2.0,3672
train,zone2_04195,3.0,6949
train,zone2_01841,2.0,846
train,zone2_03548,3.0,5048
train,zone2_04666,4.0,16471
train,zone2_03157,4.0,1581
train,zone2_02850,5.0,22755
train,zone2_02664,3.0,19427
train,zone2_05012,8.0,718
train,zone1_00033,2.0,20393
train,zone2_02615,2.0,3066
train,zone2_04449,4.0,18054
train,zone1_00070,2.0,28092
train,zone2_02749,12.0,68924
train,zone2_00007,2.0,260
train,zone2_00653,3.0,32140
train,zone2_00472,3.0,1031
train,zone1_02060,8.0,3420
train,zone2_05316,5.0,10295
train,zone2_02435,12.0,112756
train,zone2_00626,4.0,8105
train,zone2_05126,4.0,2097
train,zone1_01117,8.0,21911
train,zone2_01977,3.0,3413
train,zone2_01901,3.0,1333
train,zone2_01322,3.0,51584
train,zone1_01393,3.0,69951
train,zone2_00676,3.0,12213
train,zone1_01604,8.0,5780
train,zone1_00761,3.0,78052
train,zone1_01452,3.0,6765
train,zone2_00015,3.0,20813
train,zone1_01886,2.0,2704
train,zone2_01802,3.0,1149
train,zone1_01485,8.0,321
train,zone1_01228,8.0,1491
train,zone1_02368,4.0,6700
train,zone2_00853,4.0,20296
train,zone1_00691,4.0,57178
train,zone2_03581,3.0,10235
train,zone2_02703,3.0,15143
train,zone2_01232,3.0,29745
train,zone2_04107,4.0,17822
train,zone1_01672,8.0,41849
train,zone1_02081,8.0,6528
train,zone1_00874,3.0,26274
train,zone1_02133,2.0,1679
train,zone2_00588,3.0,8611
train,zone2_03914,8.0,341
train,zone1_00216,8.0,999
train,zone2_04698,2.0,2709
train,zone1_02074,3.0,4440
train,zone2_01634,4.0,12673
train,zone2_04724,3.0,13980
train,zone1_01505,14.0,22543
train,zone1_02333,3.0,10601
train,zone2_00417,4.0,7421
train,zone1_02071,8.0,310
train,zone2_03017,2.0,3985
train,zone2_02976,3.0,25444
train,zone2_04507,4.0,4201
train,zone1_01088,4.0,21562
train,zone2_01072,3.0,3947
train,zone2_00707,3.0,20322
train,zone2_04057,3.0,22718
train,zone2_02868,4.0,1442
train,zone2_00421,3.0,8338
train,zone2_05027,11.0,5381
train,zone2_02097,6.0,17317
train,zone2_01383,3.0,8919
train,zone2_04300,4.0,30612
train,zone2_02713,2.0,5306
train,zone1_00544,5.0,593
train,zone2_02618,4.0,87334
train,zone1_00119,18.0,65959
train,zone1_00755,2.0,35009
train,zone1_00851,10.0,22737
train,zone1_01142,9.0,94694
train,zone2_00798,3.0,420
train,zone1_00124,3.0,10279
train,zone2_01024,3.0,22364
train,zone2_02171,3.0,2430
train,zone2_04981,11.0,16246
train,zone2_01223,3.0,68767
train,zone2_03145,3.0,2488
train,zone2_05195,16.0,28831
train,zone1_00145,3.0,5207
train,zone1_02129,8.0,2356
train,zone2_03678,9.0,55288
train,zone2_03655,4.0,65302
train,zone2_04213,4.0,14827
train,zone2_04645,3.0,13843
train,zone1_02380,2.0,9951
train,zone1_01277,8.0,47865
train,zone2_05281,4.0,24509
train,zone1_01925,16.0,71825
train,zone2_04872,10.0,4029
train,zone2_00655,3.0,9997
train,zone2_03187,5.0,44542
train,zone1_00065,3.0,9027
train,zone2_04046,3.0,2443
train,zone2_04347,3.0,9517
train,zone2_04870,3.0,7746
train,zone2_01025,3.0,5260
train,zone2_03559,5.0,26389
train,zone1_01504,2.0,3602
train,zone2_02462,6.0,20552
train,zone2_04157,4.0,44952
train,zone2_00438,2.0,18879
train,zone2_04440,3.0,10413
train,zone1_01349,3.0,11196
train,zone2_01452,19.0,55004
train,zone2_02600,5.0,62179
train,zone1_02233,5.0,2242
train,zone2_05160,3.0,2266
train,zone2_03956,8.0,14145
train,zone2_04522,4.0,23115
train,zone1_02196,2.0,109
train,zone1_02373,3.0,925
train,zone2_02726,5.0,6541
train,zone1_01422,8.0,6466
train,zone2_01854,2.0,364
train,zone2_04623,7.0,3933
train,zone1_01661,10.0,19226
train,zone2_02604,3.0,687
train,zone2_03725,7.0,6364
train,zone2_03437,18.0,82456
train,zone2_02835,3.0,751
train,zone2_03617,3.0,1186
train,zone2_01496,16.0,16590
train,zone2_01474,3.0,2490
train,zone2_04787,9.0,733
train,zone2_01508,4.0,80565
train,zone2_01643,3.0,9820
train,zone2_03561,4.0,1879
train,zone1_00379,4.0,15480
train,zone1_00776,8.0,99650
train,zone2_00497,4.0,21225
train,zone2_02434,13.0,115321
train,zone2_00531,3.0,2760
train,zone2_02916,3.0,22909
train,zone2_03886,2.0,24416
train,zone2_02017,3.0,336
train,zone1_01947,3.0,20495
train,zone2_02418,4.0,5312
train,zone1_00920,3.0,22057
train,zone2_02488,5.0,23321
train,zone2_01702,10.0,6414
train,zone2_01227,5.0,67406
train,zone1_00328,3.0,6498
train,zone2_00198,4.0,58665
train,zone1_01226,8.0,10303
train,zone2_04883,4.0,23765
train,zone1_00959,8.0,209
train,zone1_02087,8.0,974
train,zone1_02022,6.0,23244
train,zone2_05108,15.0,47956
train,zone1_00382,3.0,3906
train,zone2_04549,8.0,150315
train,zone1_00388,10.0,63830
train,zone2_02758,7.0,43383
train,zone2_03304,3.0,6305
train,zone2_01127,3.0,19887
train,zone2_02192,4.0,4395
train,zone1_02256,1.0,1088
train,zone2_02606,2.0,427
train,zone2_02842,3.0,1747
train,zone1_01775,4.0,34090
train,zone2_02395,3.0,9508
train,zone2_00062,3.0,15295
train,zone1_00773,11.0,135666
train,zone2_01783,3.0,2358
train,zone1_00395,3.0,6799
train,zone2_03908,5.0,2941
train,zone1_01612,4.0,7782
train,zone2_05327,4.0,32671
train,zone2_01110,3.0,34229
train,zone2_04161,4.0,61405
train,zone1_02137,5.0,6120
train,zone1_00999,8.0,97374
train,zone2_00019,3.0,3137
train,zone2_00539,3.0,15089
train,zone2_00323,4.0,6940
train,zone1_02213,8.0,5360
train,zone1_01696,4.0,8903
train,zone2_00111,3.0,72030
train,zone2_02884,3.0,12969
train,zone2_04492,8.0,602
train,zone2_01847,3.0,103
train,zone2_03951,2.0,1475
train,zone2_04985,4.0,8402
train,zone1_01808,3.0,29791
train,zone2_03369,9.0,15773
train,zone2_02658,2.0,17660
train,zone2_00237,3.0,9361
train,zone2_01769,5.0,4862
train,zone2_00951,3.0,19139
train,zone2_05043,6.0,7494
train,zone2_04754,15.0,38320
train,zone2_01105,3.0,32656
train,zone2_01190,4.0,1179
train,zone2_05340,4.0,4823
train,zone1_01768,2.0,7835
train,zone2_03797,3.0,2023
train,zone2_03118,3.0,16170
train,zone2_00863,2.0,1383
train,zone2_01285,3.0,14675
train,zone1_00810,10.0,137202
train,zone2_02527,3.0,3839
train,zone1_01197,8.0,10180
train,zone2_04528,3.0,1549
train,zone2_01889,3.0,31989
train,zone1_01514,2.0,10619
train,zone1_00664,16.0,113282
train,zone1_00889,6.0,48632
train,zone1_01296,3.0,76706
train,zone2_01548,5.0,18308
train,zone2_01876,5.0,10513
train,zone2_01345,18.0,62656
train,zone2_02963,3.0,6593
train,zone2_01183,3.0,14197
train,zone2_02975,3.0,46736
train,zone1_00406,3.0,2805
train,zone1_00611,11.0,8593
train,zone2_05322,3.0,6000
train,zone1_00985,6.0,4338
train,zone2_01748,3.0,457
train,zone1_00250,3.0,9472
train,zone2_04555,3.0,40480
train,zone2_01660,3.0,5237
train,zone1_01891,3.0,59926
train,zone1_01288,1.0,1648
train,zone1_00324,3.0,391
train,zone2_03579,3.0,15847
train,zone2_02431,4.0,7146
train,zone2_04557,5.0,7319
train,zone2_02984,3.0,591
train,zone2_01594,3.0,16968
train,zone2_04364,4.0,2903
train,zone1_01363,8.0,39934
train,zone2_02221,11.0,118363
train,zone2_00067,3.0,48653
train,zone2_01400,17.0,53662
train,zone2_05221,3.0,5519
train,zone1_00068,13.0,6406
train,zone1_01649,2.0,4557
train,zone1_01802,3.0,95900
train,zone2_04496,5.0,7734
train,zone1_00509,3.0,42392
train,zone2_05149,16.0,18717
train,zone2_00864,3.0,2734
train,zone1_00025,4.0,12357
train,zone2_02228,3.0,92805
train,zone2_02322,2.0,8706
train,zone2_00455,4.0,14182
train,zone2_02392,3.0,76770
train,zone2_00238,3.0,11714
train,zone1_01112,8.0,909
train,zone1_01708,1.0,695
train,zone1_00803,2.0,2789
train,zone1_00545,8.0,119
train,zone2_03737,5.0,15524
train,zone2_02375,5.0,40673
train,zone1_00164,2.0,11801
train,zone2_02981,5.0,15570
train,zone2_04868,4.0,334
train,zone2_03616,4.0,19372
train,zone2_04795,4.0,4039
train,zone2_01249,3.0,17358
train,zone2_01204,4.0,85620
train,zone2_02642,8.0,52471
train,zone1_02363,8.0,3679
train,zone2_01909,3.0,63133
train,zone2_05152,7.0,11753
train,zone1_01010,8.0,116032
train,zone2_01804,5.0,17584
train,zone1_02293,8.0,11066
train,zone2_03233,4.0,46980
train,zone1_00476,3.0,48411
train,zone2_01559,2.0,9319
train,zone2_04312,3.0,9800
train,zone2_02845,3.0,2251
train,zone2_04246,3.0,1220
train,zone2_00527,3.0,51648
train,zone1_01830,8.0,32028
train,zone1_00577,2.0,2278
train,zone1_00209,17.0,46661
train,zone2_03200,5.0,17958
train,zone2_05244,3.0,17976
train,zone2_04395,2.0,1069
train,zone2_02696,8.0,10310
train,zone1_00311,2.0,65974
train,zone2_00332,3.0,29748
train,zone2_04269,3.0,9268
train,zone2_02306,4.0,45882
train,zone2_03905,5.0,5735
train,zone1_01275,8.0,12855
train,zone2_02310,8.0,123
train,zone1_01632,8.0,35907
train,zone2_01814,3.0,8509
train,zone2_03473,3.0,19618
train,zone2_04368,2.0,615
train,zone2_04760,4.0,6042
train,zone2_04722,4.0,57777
train,zone1_00593,4.0,20462
train,zone2_02917,3.0,4436
train,zone2_03307,4.0,9754
train,zone2_01314,3.0,14648
train,zone2_05192,4.0,145
train,zone2_01687,6.0,17668
train,zone2_01376,4.0,4709
train,zone2_02813,4.0,4064
train,zone2_01851,2.0,34120
train,zone1_01328,8.0,114
train,zone2_01154,3.0,6926
train,zone2_04925,8.0,795
train,zone2_03339,4.0,13460
train,zone2_02552,4.0,541
train,zone2_05357,4.0,5329
train,zone2_04956,8.0,464
train,zone2_00530,3.0,8025
train,zone2_02906,5.0,11706
train,zone2_04876,4.0,14619
train,zone2_00415,2.0,2772
train,zone1_01832,8.0,483
train,zone2_01648,9.0,16071
train,zone1_02120,3.0,3785
train,zone2_01017,4.0,6243
train,zone1_01322,8.0,477
train,zone2_04532,2.0,2111
train,zone2_04059,2.0,3553
train,zone2_04200,3.0,6257
train,zone1_01909,2.0,548
train,zone2_00845,3.0,2747
train,zone2_05113,17.0,2794
train,zone2_02385,8.0,281
train,zone2_04889,4.0,31706
train,zone1_00386,5.0,4513
train,zone1_02208,6.0,11736
train,zone2_00703,4.0,411
train,zone1_00014,3.0,2006
train,zone2_01478,4.0,4141
train,zone2_00526,3.0,20212
train,zone2_02743,8.0,20268
train,zone1_00881,6.0,39827
train,zone2_03347,4.0,49077
train,zone1_00018,5.0,25968
train,zone1_00613,18.0,100072
train,zone2_01590,3.0,28189
train,zone1_01547,2.0,16469
train,zone1_01007,8.0,39030
train,zone1_02362,1.0,30761
train,zone2_02292,4.0,17252
train,zone1_01095,3.0,22604
train,zone2_03213,4.0,7991
train,zone1_00587,5.0,6868
train,zone2_01705,5.0,45343
train,zone2_00011,3.0,41283
train,zone1_01552,8.0,40212
train,zone2_01536,17.0,3613
train,zone2_01576,3.0,19890
train,zone1_02078,3.0,7078
train,zone1_00621,3.0,5431
train,zone2_00601,3.0,38539
train,zone1_01893,16.0,85459
train,zone2_01009,3.0,6007
train,zone2_01256,4.0,11752
train,zone2_02025,2.0,3041
train,zone2_02452,3.0,52349
train,zone1_00183,17.0,10984
train,zone2_04939,3.0,17704
train,zone2_03594,2.0,151
train,zone2_00248,3.0,1372
train,zone1_01859,14.0,66675
train,zone2_00028,2.0,1569
train,zone2_01370,3.0,2552
train,zone2_00599,2.0,7739
train,zone2_01480,3.0,25209
train,zone2_04904,2.0,1062
train,zone2_00984,5.0,1892
train,zone1_01155,8.0,22855
train,zone2_01143,3.0,34690
train,zone2_00103,1.0,358
train,zone2_02237,12.0,15316
train,zone2_02792,6.0,19548
train,zone2_03218,3.0,852
train,zone2_00592,3.0,11753
train,zone2_01957,3.0,3483
train,zone2_03019,3.0,7239
train,zone2_03566,6.0,1891
train,zone1_00276,3.0,1825
train,zone1_01693,3.0,39376
train,zone1_01764,3.0,45482
train,zone2_01349,18.0,2195
train,zone2_04564,3.0,2178
train,zone2_01352,3.0,4960
train,zone1_02163,3.0,13978
train,zone2_02390,5.0,64400
